id,country,media_outlet,url,title,text,date,year,id_journalist
13416900,chile,emol,https://www.emol.com/noticias/Nacional/2021/01/02/1008244/primeras-guaguas-2021-madres-covid.html,Primeras guaguas del 2021 en Iquique y Puerto Montt nacieron de madres covid positivo,"Las dos primeras guaguas que nacieron en Iquique y Puerto Montt son hijas de madres que tuvieron o tienen un cuadro de covid-19. RelacionadaDetalle('985557');  En el caso de  Puerto Montt , nacieron dos niñas en el Hospital Eduardo Schutz de la capital regional. El primer parto fue a las 00:07 de la madrugada, correspondiente a "" una recién nacida de sexo femenino que pesó 2 kilos 760 y midió 48 centímetros "", según detalló la matrona Constanza Cárcamo.  ""La bebé es Mía, nació a las 00:07 de la madrugada,  su madre es covid positivo, ambas se encuentran en muy buenas condiciones de salud , estables, y de esta forma, simbolizamos con este recién nacido, la esperanza que nos trae el 2021, frente a un año 2020 que fue complejo"", dijo la directora del Hospital,  Mónica Winkler . ""El segundo parto fue a las 05:44 de la madrugada también fue una recién nacida de sexo femenino que pesó 2 kilos 870 y midió 48 centímetros"" informó Cárcamo. Respecto a la paciente covid, ""ella se encuentra con su recién nacido, pero se están tomando todas las medidas necesarias pertinente al caso, elementos de protección personal, distanciamiento con el recién nacido, pero ella está con su bebé"", detalló la profesional. En tanto, en Iquique, nació a las 04:00 horas la primera guagua de la región en La Tirana y segunda hija de la ciudadana boliviana Victoria Chajmi, de 29 años, quien atravesó un cuadro de covid-19 durante su embarazo, sin dejarle secuelas para ella ni para la bebé. La guagua, de sexo femenino y que aún no tiene nombre, nació mientras la madre esperaba que llegara la ambulancia del hospital regional a su vivienda, y pesó  3 kilos 410 gramos, y midió 49 centímetros . En tanto, el segundo bebé nacido fue de sexo masculino, en un parto que tuvo lugar a las 08:00 horas en el hospital regional. La guagua fue llamada Valentino Quintero, segundo hijo de Francesca, de 32 años. ""Es complicado haber tenido guagua en pandemia, tuve que cuidarme mucho y ahora solo quiero irme a mi casa, para ver a mi otro hijo también, que tiene dos años"", manifestó la madre a  La Estrella de Iquique . Desde el Hospital Ernesto Torres Galdames, explicaron que a todas las futuras mamás se les hace un examen PCR, y dependiendo si arroja positivo o negativo, son derivadas a salas diferentes.",2021-01-02,,
13416945,chile,emol,https://www.emol.com/noticias/Nacional/2021/01/02/1008241/Brote-hogar-Valdivia-ancianos-fallecidos.html,Brote de covid en hogar de adultos mayores en Valdivia: Hay tres fallecidos y 25 contagiados,"Preocupación hay en  Valdivia  luego que se confirmara el brote de coronavirus en un  hogar de adultos mayores. Hasta el momento van tres fallecidos y 25 contagiados. De acuerdo a los antecedentes proporcionados por la autoridad sanitaria, las víctimas que vivían en el Eleam  son dos mujeres de 98 y 94 años; además de un hombre de 93 años de edad. Además, otras 25 personas, entre residentes y funcionarios, se encuentran afectadas y dieron positivo al virus, tras los respectivos exámenes. Cuatro de ellos fueron derivados por prevención a centros asistenciales de la red regional, pues presentan también enfermedades de base. Los otros 21, están en residencias sanitarias de la capital regional. Se confirmó que el establecimiento afectado es un recinto particular y que se desarrolla una investigación para determinar el origen y trazabilidad de los contagios, quedando en lo inmediato cerrado por precaución, mientras ese proceso de desarrolla. Al respecto, el coordinador regional de Senama (Servicio Nacional de Adulto Mayor), Gustavo Biolley, detalló que ""el 18 de diciembre tomamos conocimiento de los primeros dos contagios de covid-19 dentro de esta residencia, los cuales afectaron a un adulto mayor residente y a una funcionaria cuidadora de este hogar. Desde el día 20 de diciembre se realizó un nuevo testeo a cargo del Cesfam Las Ánimas, en coordinación con la Seremi de Salud, para poder realizar un nuevo balance de cómo se encontraban estos adultos mayores. Luego se nos notificó que había 4 casos positivos más"". Biolley añadió que la autoridad sanitaria  envió a cuarentena a todo el personal de este establecimiento de larga estadía  y que Senama apoyó el proceso con la contratación de ocho cuidadoras, las cuales se encontraban dos por turnos de 24 horas. ""Además hubo entrega extra de elementos de protección personal"". Detalló que, coordinados con la Seremi de Salud, se realizaron nuevamente retesteos a los adultos mayores del hogar afectado y el día 31 de diciembre se registró 18 nuevos casos positivos, los cuales aumentaron a 29 el 1 de enero. ""Por esta situación, se tomó la decisión de parte de la Seremi de Salud, de  trasladar a todos los adultos mayores a las Residencias Sanitarias  establecidas en nuestra región"", dijo el coordinador. ""Podemos decir que todos los adultos mayores están siendo monitoreados, tanto por profesionales de la salud como cuidadoras que son contratadas por el Servicio Nacional del Adulto Mayor"", indicó el profesional, destacando que ""siempre hemos estado muy preocupados de quienes se encuentran en esta y todas las residencias. Lamentamos profundamente la situación vivida por este establecimiento al cual seguiremos apoyando. La importancia para nosotros está en las personas mayores y seguiremos trabajando firmemente para prevenir nuevos brotes"".",2021-01-02,,
13416963,chile,emol,https://www.emol.com/noticias/Nacional/2021/01/02/1008055/DC-presidencia-vicepresidencia-Senado-2021.html,Un DC al mando: Las alternativas que baraja la falange para liderar el Senado en el último año de Gobierno,"Si bien en la Cámara de Diputados el acuerdo administrativo de la oposición parece haberse destruido tras los últimos intentos por liderar la mesa, en el Senado -por lo menos hasta ahora- sigue en pie.  Bajo esa premisa, y cuando en marzo termine el período de  Adriana Muñoz (PPD) y Rabindranath Quinteros  (PS) en la presidencia y vicepresidencia respectivamente,  será la Democracia Cristiana la que deberá asumir el liderazgo de la Corporación en ambos cargos. Así, el tema deberá resolverse entre los cinco parlamentarios con los que cuenta la falange:  Carolina Goic, Francisco Huenchumilla, Jorge Pizarro, Yasna Provoste y Ximena Rincón.  Los cálculos finales se harán en marzo, pero desde ya hay expectativa por quiénes integrarán la dupla demócratacristiana que además de dirigir y representar a la Cámara Alta tendrá que liderarla en el último año del Gobierno del Presidente Sebastián Piñera.  Y teniendo como antecedente la tensa relación entre La Moneda y el Congreso este último año. RelacionadasDetalle('1007883','1007760'); Para definir a los candidatos el comité  decé  hará primero una votación interna y luego ese nombre deberá ser respaldado, al menos, por la mayoría opositora. Por lo mismo, el candidato debe contar puentes con el resto de los partidos y así evitar lo ocurrido en la Cámara con el también falangista  Gabriel Silber. La senadora  Ximena Rincón  está hasta ahora concentrada en su intención de llegar a La Moneda y sus esfuerzos apuntan a la  primaria  del próximo 17 de enero que tendrá la colectividad en donde se enfrentará al ex ministro  Alberto Undurraga . Por lo que su nombre, hasta ahora no está entre las cartas a considerar. Así solo quedan cuatro opciones para dos puestos. El senador  Jorge Pizarro  ya ha sido en  dos ocasiones presidente  de la Corporación (2010-2011/2013-2014), pero ahora pesa que éste será su último año como parlamentario, pues con la nueva ley de límite a la reelección no podrá ser nuevamente candidato. Y en el marco del estallido social y la pandemia desde la  comisión de Hacienda  ha tenido un importante rol llegando a acuerdos con el Gobierno. Consultado por  Emol  sobre si le gustaría volver a la testera, el parlamentario señaló que ""tenemos que conversar en la bancada porque  los cargos de la mesa tienen un rol político más allá de las personas y más allá de la propia bancada . Es algo que también se tiene que conversar con la oposición, así que los primeros días de marzo tendremos que definirlo"". Más distanciada de La Moneda está la senadora  Yasna Provoste,  quien en los últimos meses ha generado fuertes alianzas con los senadores  Juan Ignacio Latorre (RD) y Alejandro Navarro (PRO) , criticando en un duro tono la gestión del Ejecutivo especialmente en cómo ha enfrentado la crisis sanitaria. Pero ella tiene reconocida cercanía con otros senadores de la oposición que son clave a la hora de votar, y que no sienten el mismo aprecio por el ala más conservadora del partido. El senador  Francisco Huenchumilla  fue analizado incluso como una carta presidencial dentro de la DC y si bien al interior del comité reconocen que tiene buena llegada, incluso más allá del marco falangista, lo podría perjudicar el hecho de que a causa de la pandemia no ha pisado el edificio de Valparaíso y por el contrario, se ha desempeñado en sus funciones por vía telemática. Más neutral es también la senadora  Carolina Goic . Quien aparece como una de las posibilidades en medio del cálculo político para ocupar al menos uno de los dos cargos que quedarán vacantes.  Relación con el Gobierno Aludiendo a ese mismo rol político que juega quien preside una de las cámaras del Congreso con el Ejecutivo, el senador Pizarro aseguró que sea quién sea que esté a cargo  ""no tengo dudas que la relación va a ser muy parecida a la que se ha tenido en estos años"". ""Ha sido el Gobierno el que está normalmente en una campaña de detrimento del Congreso, y eso ha sido con la Cámara y el Senado, no solo con una Corporación. Así que no me cabe duda que seguramente va a seguir así, cada día que pasa es mayor producto de un Gobierno que está al nivel de mucha debilidad, de falta de apoyo y que cada vez que tiene problemas le echa la culpa de los problemas al Congreso. Así que seguramente los problemas van a subsistir o podrán incluso complicarse más. El ideal es que no"", destacó.  Mientras que si bien en La Moneda asumen que la relación política con la timonel de la Cámara Alta no fue buena,  estiman que una nueva mesa podría no modificar sustancialmente el tenso clima político que se ha creado este último año.  Las mismas fuentes en el Ejecutivo señalan que  la relación institucional con Adriana Muñoz no ha sido del todo mala  y que ella ha participado en las instancias en que se le ha requerido como presidenta del Senado.",2021-01-02,,
13416980,chile,emol,https://www.emol.com/noticias/Nacional/2021/01/02/1008236/Region-metropolitana-transicion-covid19.html,"Ministro Paris y cambios en el plan ""Paso a paso"": ""No creo que la Región Metropolitana siga en bloque""","El  ministro de Salud, Enrique Paris , abordó este sábado los eventuales avances y retrocesos en el  plan ""Paso a paso""  para la capital, que se espera sean anunciados el próximo lunes, y adelantó que  ""no creo que la Región Metropolitana siga en un bloque"" . En ese sentido, el titular del Minsal anticipó un posible retorno a una estrategia de acciones diferenciadas según la situación de cada comuna. Lee más de esto en la edición de hoy de  El Mercurio .",2021-01-02,,
13417009,chile,emol,https://www.emol.com/noticias/Nacional/2021/01/02/1008237/Senador-Harboe-renuncia-convencion.html,"Senador Felipe Harboe (PPD): ""He decidido renunciar a mi cargo y competir como ciudadano a la Convención Constitucional""","El  senador PPD Felipe Harboe  anunció que ""he tomado la decisión de  renunciar a mi cargo de senador -y a los privilegios que conlleva- y competir como ciudadano para ser candidato a la Convención Constitucional"" . El actual parlamentario por Ñuble y Biobío dice que postulará para representar a la primera de estas regiones y avisa que esto ""no es una jubilación ni nada por el estilo"" de la vida política. Lea más detalles en la nota de  El Mercurio.",2021-01-02,,
13417030,chile,emol,https://www.emol.com/noticias/Nacional/2021/01/02/1008172/Agenda-EmolTV-Destacados-Resumen-Semana.html,La carrera presidencial y el mejor deportista chileno del 2020: Los debates que marcaron Agenda EmolTV,"blockquote.cita-aetv-pri {background-color: #ffffff; font-size: 18px !important; margin: 7px 18% 7px 2% !important; padding: 7px 15px !important; font-family: Cambria, ""Hoefler Text"", ""Liberation Serif"", Times, ""Times New Roman"", serif; line-height: 20px !important; font-style: italic; text-align: left; max-width: 80%; border-left: 13px solid #9c9c9c; display: inline-block; color: #666; box-sizing: border-box;font-weight: bold;}blockquote.cita-aetv-seg {background-color: #ffffff; font-size: 18px !important; margin: 7px 2% 7px 18% !important; padding: 7px 15px !important; font-family: Cambria, ""Hoefler Text"", ""Liberation Serif"", Times, ""Times New Roman"", serif; line-height: 20px !important; font-style: italic; text-align: left; max-width: 80%; border-right: 13px solid #be0002; display: inline-block; color: #444; box-sizing: border-box;font-weight: bold;}.dice-aetv {font-size: 18px; line-height: 20px;/*font-family: Arial, Helvetica, sans-serif;*/color: #909090;;font-weight: normal;}.video-embed-responsive {margin-top: 10px;}#emolmlt-notafotos > ul li {margin-bottom: 40px;}#emolmlt-notafotos > ul h4 { font-size: 18px; line-height: 24px; padding: 12px 15px; text-align: center; background-color: #000;}#emolmlt-notafotos > ul li p { font-size: 16px !important; line-height: 24px !important;}@media (max-width: 440px) {blockquote.cita-aetv-pri { font-size: 17px !important; line-height: 20px !important; padding: 7px 10px !important; margin: 10px 10% 10px 2% !important; max-width: 88%;}blockquote.cita-aetv-seg {font-size: 17px !important;line-height: 20px !important;margin: 10px 2% 10px 10% !important;padding: 7px 10px !important;max-width: 88%; }#emolmlt-notafotos > ul li p { font-size: 16px !important; line-height: 22px !important;}}   Debate junto a los precandidatos Claret, Kantor y Mardones El precandidato por Independientes No Neutrales por el distrito 25, Juan Carlos Claret; la precandidata Evópoli por el distrito 11, Pauline Kantor; y el precandidato independiente con cupo PR, Álvaro Mardones explicaron cuáles son sus razones para presentarse a la convención, sus principales ambiciones y los temas que creen deben estar sí o sí en la futura Carta Magna. ""La gente tampoco es ingenua, no cree que una vez publicada la nueva Constitución vaya a resolverse todo, sabe que esto es un proceso que parte con la nueva Carta Magna"" Juan Carlos Claret   ""Creo que se están generando demasiadas expectativas respecto a lo que puede lograr la Constitución"" Pauline Kantor   ""Necesitamos partir por un Estado moderno acorde a las necesidades del siglo XXI"" Álvaro Mardones   Análisis a la carrera presidencial y el futuro del Gobierno El director del Centro de Políticas Públicas de la UDD, Gonzalo Müller, abordó la carrera presidencial, la caída en las encuestas de Joaquín Lavín y la irrupción de Paula Narváez. Asimismo, analizó el último año que le queda al Gobierno e hizo un balance político y social del 2020. ""Se está usando el último catalizador de ese sector: el bacheletismo. Paula Narváez representa muy bien eso"" Gonzalo Müller   Conversación junto a Jorge Brantmayer El destacado fotógrafo nacional habló de sus inicios en el rubro, el apoyo de su padre, su paso fotografiando teatro y las diferencias entre la fotografía análoga y digital. ""Durante 10 años fotografié todo el teatro chileno de aquella época"" Jorge Brantmayer   ¿Quién es el mejor deportista chileno del 2020? Los periodistas de deportes de Emol, Manuel Rojas y Matías Harz, entregaron los resultados de la encuesta del mismo medio acerca de quién es el mejor deportista nacional del 2020, hablaron de las cualidades de todos los participantes y valoraron los triunfos de cada uno. ""A nivel mundial, Tiane Endler es de las mejores arqueras, eso no es fácil de conseguir en ningún deporte"" Manuel Rojas   ""Se notó un Joaco Niemann más maduro, (...) una tremenda temporada y lo que encuentro más impresionante de él es su cabeza, teniendo solo 22 años"" Matías Harz    ",2021-01-02,,
13417055,chile,emol,https://www.emol.com/noticias/Nacional/2021/01/02/1008229/Trivia-2-enero-2021-actualidad.html,Trivia: Ponte a prueba y responde estas preguntas de actualidad,"¿A qué regiones se distribuirá el segundo cargamento de vacunas que llegaron a Chile? Tarapacá, Valparaíso, Maule, Los Ríos y Los Lagos Atacama, Antofagasta, Tarapacá, O’higgins y Los Lagos Arica, Antofagasta, Tarapacá, Maule y Los Ríos Tarapacá, Coquimbo, Valparaíso, Aysén, Magallanes Las nuevas vacunas llegarán a  Tarapacá, Valparaíso, Maule, Los Ríos y Los Lagos. ¿Qué dos centrales a carbón cerró esta semana el Gobierno? Hornitos CTH y Santa María Ventanas 1 y Bocamina Ventanas 1 y Ventanas 2 Campiche y Bocamina El Gobierno cerró esta semana las centrales a carbón  Ventanas 1  y Bocamina. Senado de Argentina aprobó el aborto legal. ¿hasta qué semana de gestación se puede interrumpir el embarazo? 12 15 14 11 El Senado de Argentina aprobó el proyecto que permite acceder libremente al aborto hasta la  semana 14 de gestación. ¿Qué equipos cerraron el 2020 como colistas de la Tabla del Torneo y de la Tabla Ponderada, respectivamente? Universidad de Concepción y Colo Colo Colo Colo y Universidad de Chile Deportes Iquique y Universidad de Chile Colo Colo y Deporte Iquique Colo Colo  terminó el 2020 como colista de la tabla del torneo, mientras que Deportes Iquique de la ponderada. ¿En qué países estuvo la primera persona en Chile que se le detectó la nueva cepa del coronavirus? Emiratos Árabes, Reino Unido y España España, Francia y Reino Unido Reino Unido, Francia y Brasil España, Italia y Reino Unido La primera persona en Chile a la que se le detectó la nueva cepa estuvo en  Emiratos Árabes, Reino Unido y España. ¿Qué hecho televisivo lideró con más denuncias ante el Consejo Nacional de Televisión el 2020? Los dichos del pastor Soto en Mucho Gusto El corte de pelo de José Miguel Viñuela a un camarógrafo en Mucho Gusto El regreso a la pantalla del estelar “Bailando por un sueño” Comentario de periodista de Temuco por el caso de Antonia Barra La lista de lo más denunciado de 2020 la encabeza el corte de pelo que el animador José Miguel Viñuela realizó a un camarógrafo de ""Mucho Gusto"". ¿De cuánto fue la caída con que cerró el 2020 la Bolsa de Santiago? 11,7% 10,3% 12% 10,5% Bolsa de Santiago cierra 2020 con caída de  10,5%  y anota su peor retroceso anual en siete años. El Gobierno anunció esta semana un permiso para viajar en vacaciones. ¿Las personas que estén en qué fase podrán solicitarlo? De Fase 3 en adelante Solo Fase 4 En Fase 2 Todas las Fases El Gobierno anunció la creación de un nuevo permiso que permitirá a los habitantes de  zonas en Fase 2  salir de vacaciones durante los meses del verano (entre enero y marzo). ¿Qué destacado tenista anunció esta semana que no jugará el Abierto de Australia? Roger Federer Novak Djokovic Rafael Nadal Dominic Thiem Roger Federer  anunció su baja para el Abierto de Australia. ¿En qué país europeo hubo un terremoto 6,4 esta semana? Bélgica Italia Escocia Croacia Un terremoto de magnitud 6,4 en la escala de Richter sacudió la ciudad de Petrinja, en el centro de  Croacia. ¿A cuánto llegó la tasa de desempleo en Chile en el trimestre septiembre-noviembre? 11% 10,8% 10,5% 11,2% La tasa de desempleo nacional del trimestre septiembre-noviembre fue de  10,8%. ¿Cuántos días deberán hacer cuarentena todas las personas que arriben a Chile desde el pasado 31 de diciembre? 14 días 11 días 7 días 10 días El Minsal informó que a partir del 31 de diciembre ""todos los viajeros, sean chilenos, extranjeros residentes o extranjeros visitantes"", deberán realizar una cuarentena obligatoria por  10 días . ¿Qué destacado músico hispanoamericano falleció esta semana por el covid-19? Mijares Armando Manzanero Joan Manuel Serrat José Luis Perales El legendario compositor  Armando Manzanero  murió víctima del covid-19. ¿En qué fecha se jugará el Chile Open del ATP? Entre el 24 de febrero y el 1 de marzo Entre el 15 y 21 de marzo Entre el 6 y el 14 de marzo Entre el 21 y 28 de febrero La ATP anunció que el Chile Open se jugará entre el  6 y 14 de marzo. ¿A quién le entregó su apoyo Michelle Bachelet para su candidatura presidencial del Partido Socialista? Álvaro Elizalde Paula Narváez Isabel Allende José Miguel Insulza La expresidenta Michelle Bachelet estampó su firma en la misiva que promueve la candidatura presidencial de su exvocera  Paula Narváez. ¿Qué país sudamericano comenzó esta semana a inocular con la vacuna rusa Sputnik V? Argentina Brasil Perú Bolivia Argentina  inició el pasado martes el proceso de vacunación contra el covid-19, que se hace de forma simultánea en todo el país, con el lote de 300.000 dosis de la vacuna rusa Sputnik V. Según un estudio, ¿qué potencia desbancaría a EE.UU. como la principal potencia económica en 2028? Reino Unido Canadá China Japón China  desbancará a Estados Unidos de la cabeza de la clasificación en 2028. ¿Cómo se llama el referente político que fundaron los ex parlamentarios del Frente Amplio? Nuevo Trato Frente aún más Amplio Progresistas ProgrePaís ""Nuevo Trato"" , el nuevo referente fundado por los diputados que renunciaron al Frente Amplio e independientes. Resultados 0 Correctas 0 Incorrectas",2021-01-02,,
13417079,chile,emol,https://www.emol.com/noticias/Nacional/2021/01/02/1008235/Carabineros-piscina-san-fernando-detenido.html,Carabineros detiene a administrador de piscina privada en San Fernando: Había más de 100 personas en el recinto,"Durante la tarde de este viernes, personal de  Carabineros  detuvo al administrador de una  piscina privada , ubicada en la comuna de  San Fernando , en la Región de O'Higgins, luego de que se detectara que el recinto excedía el aforo permitido,  incumpliendo la norma sanitaria vigente. Cabe recordar que dicha comuna se encuentra en la fase de Preparación del plan ""Paso a paso"", por lo que el aforo máximo para eventos, reuniones sociales y recreativas,  es de 25 personas en espacios cerrados y 50 en espacios abiertos . En ese contexto, según detalló la  fiscal Carmen Agurto , al interior del recinto  había más de un centenar de personas . ""Durante la tarde se gestó un procedimiento luego de que varios vecinos del sector informaran que existía un lugar donde estaban asistiendo demasiadas personas más allá del aforo permitido, sin perjuicio de la etapa en que se encuentra la comuna"", explicó la persecutora al respecto. Añadiendo que ""en dicho contexto, Carabineros concurrió al sector, donde se percataron de la presencia de varios vehículos motorizados estacionados en las afueras del establecimiento, que corresponde a una piscina privada, en la cual  se cobraba por el ingreso y al interior se encontraban más de 100 personas , evidentemente traspasando la limitación respecto del aforo"". Con lo anterior, Carabineros procedió a la detención del administrador del recinto, ""en razón de su responsabilidad al tenor de la  infracción al artículo contra la salud pública "".",2021-01-02,,
14789954,chile,emol,https://www.emol.com/noticias/Internacional/2021/01/02/1008273/UE-insuficiencia-produccion-vacunas-covid.html,"La UE reconoce ""insuficiencia mundial"" en la capacidad de producir vacunas y dice ""estar lista"" para ayudar a aumentarla","La  Unión Europea reconoció este sábado una ""insuficiencia mundial""  en la capacidad de producción de vacunas contra covid-19 y dijo estar ""lista para ayudar"" a buscar aumentarla, según declaró la comisaria europea de Salud. RelacionadasDetalle('1006780','1007736');  El inicio de las campañas de vacunación en Europa continental suscitó numerosas críticas por su lentitud, sobre todo en Francia, o por el hecho de que no se vacune de manera prioritaria al personal médico, como sucede en Alemania. "" Estas dificultades, de momento, no se deben al volumen de las comandas, sino a la insuficiencia en la escala mundial de la capacidad de producción. Es el caso de BioNTech "", explicó la comisaria europea de Salud, Stella Kyriakides, citada por la agencia alemana DPA. Tras haber pedido primero en noviembre 200 millones de dosis de la vacuna desarrollada por el laboratorio estadounidense Pfizer y el alemán BioNTech,  la UE ejerció una opción de compra de 100 millones suplementarios para 2021 . La campaña de vacunación empezó el pasado fin de semana en los 27 países de la UE, después de que las autoridades sanitarias europeas dieran luz verde a la vacuna de Pfizer-BioNTech, la primera autorizada en Europa continental. "" La UE aportó desde muy pronto financiamiento a BioNTech, unos 100 millones para desarrollar sus capacidades de producción (...). La situación mejorará poco a poco "", aseguró Kyriakides. ""Estamos de nuevo listos para ayudar a aumentar las capacidades de producción"", añadió. BioNTech prevé inaugurar una nueva unidad de fabricación en Marburgo (Alemania), que debería permitir fabricar unas 250 millones de dosis suplementarias desde el primer semestre de 2021,  explicó el viernes al diario Der Spiegel, Ugur Sahin, codirector del laboratorio . Además de Pfizer-BioNTech, la UE también firmó contratos de vacunas con AstraZeneca, Johnson & Johnson, Sanofi-GSK, Moderna y CureVac. Pero aún no autorizó ninguno de los productos inmunizantes de estos cinco laboratorios.",2021-01-02,,
14789962,chile,emol,https://www.emol.com/noticias/Internacional/2021/01/02/1008253/Escocia-planea-regresar-a-UE.html,"Escocia espera ""regresar"" a la UE como nación independiente: ""Estamos atravesando un brexit duro contra nuestra voluntad""","Nicola Sturgeon , Primera ministra escocesa, dijo el sábado esperar que Escocia obtenga su independencia del Reino Unido y vuelva ""a unirse"" a la Unión Europea, y subrayó que  el Brexit se hizo en contra de la voluntad de los escoceses , que se opusieron mayoritariamente en el referéndum de 2016. RelacionadasDetalle('1008239','1008137');  Ese año, los británicos en su conjunto votaron un 51,9% a favor del Brexit, mientras que un 62% de los escoceses se opusieron a abandonar la Unión Europea. "" Ahora estamos atravesando un Brexit duro contra nuestra voluntad, en el peor momento, en medio de una pandemia y de una recesión económica "", deploró Nicola Sturgeon en el sitio de internet de su partido independentista, el SNP, dos días después de la salida del Reino Unido del mercado y de la unión aduanera. Reiteró su determinación a celebrar otro referéndum sobre la independencia de Escocia, tras el que perdió su bando en 2014, cuando el 55% de los escoceses dijo “no” a la independencia. Pero la decisión de  celebrar dicho referéndum recae en Boris Johnson, primer ministro británico , quien se niega a ello. Sin embargo, una amplia victoria del SNP durante las elecciones locales de mayo próximo aumentaría la presión sobre Londres para aceptar una nueva consulta. Según la última encuesta realizada por el  instituto Savanta ComRes para el periódico Scotsman  a mediados de diciembre, el 58% de los escoceses apoya ahora una ruptura con el Reino Unido, un resultado sin precedentes. ""Como miembro independiente de la Unión Europea, Escocia sería un socio y podría construir puentes, no solo un puente para construir una economía más fuerte y una sociedad más justa, sino también un puente para facilitar relaciones entre la UE y el Reino Unido"", dijo Sturgeon. "" No queríamos irnos y esperamos regresar pronto como socio de pleno derecho "", concluyó Sturgeon.",2021-01-02,,
14789985,chile,emol,https://www.emol.com/noticias/Internacional/2021/01/02/1008243/macrofiestas-ilegales-Espana-Francia.html,"""Macrofiestas"" ilegales de más de 40 horas terminaron en Francia y España: Comenzaron en la noche previa a Año Nuevo","En  Francia y España  se registraron dos ""macrofiestas"" ilegales, que duraron cerca de 40 horas. Las celebraciones comenzaron la noche del jueves 31 de diciembre. En la primera de ellas las autoridades galas abrieron una investigación judicial para identificar y enjuiciar a los organizadores de una fiesta clandestina que atrajo a  al menos 2.500 personas  en el oeste del país, a pesar del toque de queda decretado por la pandemia del coronavirus, dijo el ministro de Interior el sábado. Gerald Darmanin explicó en Twitter que la actuación policial en las inmediaciones de la fiesta en Lieuron, en la región de Bretaña, ""condijeron al final de la fiesta ilegal sin violencia"" el sábado en la mañana, a unas 36 horas de su inicio. Más de 1.200 personas fueron multadas por incumplir el toque de queda, por no usar mascarilla, y por participar en una reunión ilegal, agregó el ministro, señalando que se confiscaron equipos de sonido y generadores eléctricos. Fiesteros de Francia y del extranjero se congregaron en un hangar de Lieuron el jueves en la noche para celebrar el nuevo año. Según las autoridades, los asistentes atacaron a la policía la primera noche, quemando un auto patrulla e hiriendo a varios con botellas y piedras. La fiesta se celebró a pesar de que el país está bajo un toque de queda nocturno que busca disuadir a la gente de reunirse durante la pandemia. Mientras que en  España,  la policía regional de Cataluña (noreste de España) desalojó este sábado una  macrofiesta ilegal que comenzó la noche de fin de año y que congregaba a más de 200 personas de varios países europeos en una nave industrial abandonada de la provincia de Barcelona  violando las restricciones impuestas por la pandemia de coronavirus, informaron fuentes policiales. La fiesta ""rave"" empezó a celebrarse sobre las 21.00 horas local (20.00 GMT) del 31 de diciembre en el municipio de Llinars del Vallès y continuó hasta hoy, cuando los agentes que la vigilaban decidieron intervenir, aunque hasta ese momento habían esperado a que los participantes la abandonaran por voluntad propia para evitar ""incidentes graves"". Algunos sí lo hicieron, y al ir saliendo del recinto, la policía procedía a identificarles y a tramitar la correspondiente denuncia, entre otras cosas, por asistir a una fiesta prohibida con motivo de la covid-19, sin guardar las distancias de seguridad ni usar mascarilla. La celebración de la macrofiesta, que sus organizadores querían alargar hasta el lunes 4 de enero, había sido denunciada por los vecinos de la zona.",2021-01-02,,
